೩೯೪,ಮುನ್ನೂರ ತೊಂಬತ್ನಾಲ್ಕು
೩೯೫,ಮುನ್ನೂರ ತೊಂಬತ್ತೈದು
೩೯೬,ಮುನ್ನೂರ ತೊಂಬತ್ತಾರು
೩೯೭,ಮುನ್ನೂರ ತೊಂಬತ್ತೇಳು
೩೯೮,ಮುನ್ನೂರ ತೊಂಬತ್ತೆಂಟು
೩೯೯,ಮುನ್ನೂರ ತೊಂಬತ್ತೊಂಬತ್ತು
೪೦೦,ನಾನ್ನೂರು
೪೦೧,ನಾನ್ನೂರ ಒಂದು
೪೦೨,ನಾನ್ನೂರ ಎರಡು
೪೦೩,ನಾನ್ನೂರ ಮೂರು
೪೦೪,ನಾನ್ನೂರ ನಾಲ್ಕು
೪೦೫,ನಾನ್ನೂರ ಐದು
೪೦೬,ನಾನ್ನೂರ ಆರು
೪೦೭,ನಾನ್ನೂರ ಏಳು
೪೦೮,ನಾನ್ನೂರ ಎಂಟು
೪೦೯,ನಾನ್ನೂರ ಒಂಬತ್ತು
೪೧೦,ನಾನ್ನೂರ ಹತ್ತು
೪೧೧,ನಾನ್ನೂರ ಹನ್ನೊಂದು
೪೧೨,ನಾನ್ನೂರ ಹನ್ನೆರಡು
೪೧೩,ನಾನ್ನೂರ ಹದಿಮೂರು
೪೧೪,ನಾನ್ನೂರ ಹದಿನಾಲ್ಕು
೪೧೫,ನಾನ್ನೂರ ಹದಿನೈದು
೪೧೬,ನಾನ್ನೂರ ಹದಿನಾರು
೪೧೭,ನಾನ್ನೂರ ಹದಿನೇಳು
೪೧೮,ನಾನ್ನೂರ ಹದಿನೆಂಟು
೪೧೯,ನಾನ್ನೂರ ಹತ್ತೊಂಬತ್ತು
೪೨೦,ನಾನ್ನೂರ ಇಪ್ಪತ್ತು
೪೨೧,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೊಂದು
೪೨೨,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೆರಡು
೪೨೩,ನಾನ್ನೂರ ಇಪ್ಪತ್ಮೂರು
೪೨೪,ನಾನ್ನೂರ ಇಪ್ಪತ್ನಾಲ್ಕು
೪೨೫,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೈದು
೪೨೬,ನಾನ್ನೂರ ಇಪ್ಪತ್ತಾರು
೪೨೭,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೇಳು
೪೨೮,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೆಂಟು
೪೨೯,ನಾನ್ನೂರ ಇಪ್ಪತ್ತೊಂಬತ್ತು
೪೩೦,ನಾನ್ನೂರ ಮೂವತ್ತು
೪೩೧,ನಾನ್ನೂರ ಮೂವತ್ತೊಂದು
೪೩೨,ನಾನ್ನೂರ ಮೂವತ್ತೆರಡು
೪೩೩,ನಾನ್ನೂರ ಮೂವತ್ಮೂರು
೪೩೪,ನಾನ್ನೂರ ಮೂವತ್ತ್ನಾಲ್ಕು
೪೩೫,ನಾನ್ನೂರ ಮೂವತ್ತೈದು
೪೩೬,ನಾನ್ನೂರ ಮೂವತ್ತಾರು
೪೩೭,ನಾನ್ನೂರ ಮೂವತ್ತೇಳು
